reference,regions,percent_coverage,gaps,config_step_distance,config_target_overlap,config_amplicon_size_min,config_amplicon_size_max,config_high_gc,config_primalscheme_version,config_primary_only,config_primer_size_min,config_primer_size_max,config_primer_size_opt,config_primer_gc_min,config_primer_gc_max,config_primer_gc_opt,name
REF_TK,6,73.54,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,REF_TK
SAS1_TK,4,56.39,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SAS1_TK
SOC1_TK,17,87.96,7,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SOC1_TK
SQE1_TK,14,81.17,3,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE1_TK
SQE2_TK,13,89.38,5,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE2_TK
SQE3_TK,13,87.83,4,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE3_TK
SQE4_TK,12,74.97,5,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE4_TK
SQS1_TK,16,88.1,3,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQS1_TK
SQS2_TK,14,88.8,2,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQS2_TK
SRPP3_TK,5,73.15,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP3_TK
SRPP4_TK,10,84.08,4,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP4_TK
SRPP5_TK,3,65.88,0,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP5_TK
SRPP6_TK,4,61.05,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP6_TK
SRRP1_TK,2,65.22,0,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRRP1_TK
SRRP2_TK,6,77.49,2,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRRP2_TK
STKWNK_TK,2,41.74,0,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,STKWNK_TK
SYP124_TK,4,62.41,0,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SYP124_TK
TCTP1_TK,2,43.38,0,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TCTP1_TK
TCTP2_TK,3,58.99,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TCTP2_TK
TLP_TK,3,60.08,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TLP_TK
UCE9_TK,3,62.55,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,UCE9_TK
VPE_TK,19,82.77,7,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,VPE_TK
4H3M2EDPR1_TK,11,73.82,4,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_4H3M2EDPR_TK
4H3M2EDPR3_TK,11,73.82,4,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_4H3M2EDPR_TK
CPT1_1_TK,4,57.98,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_CPT_TK
CPT3_TK,4,57.98,1,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_CPT_TK
GGDPS1_TK,6,81.14,2,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_GGDPS_TK
GGDPS2_TK,6,81.14,2,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_GGDPS_TK
e4H3M2EDPS1_TK,16,80.63,7,11,70,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,e4H3M2EDPS1_TK
1DDX5PR1_TK,12,84.54,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PR1_TK
1DDX5PS1_TK,18,83.28,8,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS1_TK
1DDX5PS2_TK,20,89.66,9,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS2_TK
1DDX5PS3_TK,14,72.99,6,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS3_TK
1_FEH_TK,14,78.17,6,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_FEH_TK
1_FFT_TK,17,81.49,8,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_FFT_TK
1_SST_TK,15,84.93,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_SST_TK
2cMDE24CS1_TK,6,75.06,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,2cMDE24CS1_TK
2cMDE4PCT1_TK,11,85.13,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,2cMDE4PCT1_TK
3H3MC1_TK,8,78.69,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MC1_TK
3H3MCR1_TK,8,83.29,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR1_TK
3H3MCR2_TK,8,78.69,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR2_TK
3H3MCR3_TK,8,89.6,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR3_TK
3H3MCR4_TK,6,62.05,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR4_TK
3H3MCR5_TK,6,79.07,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR5_TK
3H3MCS1_TK,9,78.73,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCS1_TK
4C5DP2CMDEK1_TK,13,86.11,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4C5DP2CMDEK1_TK
4H3M2EDPR1_TK,11,73.82,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR1_TK
4H3M2EDPR2_TK,4,57.8,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR2_TK
4H3M2EDPR3_TK,11,72.94,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR3_TK
A20AN1_TK,2,42.31,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,A20AN1_TK
ACC1_TK,8,63.16,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC1_TK
ACC2_TK,11,80.07,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC2_TK
ACC3_TK,19,88.41,6,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC3_TK
ACT1_TK,6,70.55,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACT1_TK
ADPATC2_TK,6,66.93,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ADPATC2_TK
ALS_TK,58,88.83,22,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ALS_TK
ARFA1F2_TK,5,71.01,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ARFA1F2_TK
C72_TK,2,49.05,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,C72_TK
CASP1_TK,5,72.68,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CASP1_TK
CCT1_TK,4,68.13,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CCT1_TK
CDPK13_TK,10,83.5,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CDPK13_TK
CO_TK,7,79.31,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CO_TK
CPIP_TK,6,63.22,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPIP_TK
CPT1_1_TK,4,57.98,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT1_1_TK
CPT2_TK,4,65.71,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT2_TK
CPT3_TK,4,54.28,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT3_TK
CYP716A263_TK,10,79.4,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CYP716A263_TK
CYP716D60_TK,13,84.99,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CYP716D60_TK
DHDDS_TK,4,69.65,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DHDDS_TK
DOG_1_TK,6,81.91,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DOG_1_TK
DREB_TK,5,76.74,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DREB_TK
DnaJP2_TK,10,83.09,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DnaJP2_TK
EG_TK,15,85.86,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,EG_TK
EH_TK,5,68.84,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,EH_TK
ERF_TK,4,70.1,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ERF_TK
ETR1_TK,14,73.52,6,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ETR1_TK
FDPS1_TK,12,86.08,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FDPS1_TK
FDPS2_TK,11,81.9,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FDPS2_TK
FTC_TK,37,88.76,11,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FTC_TK
FT_TK,15,84.89,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FT_TK
GDPS1_TK,14,88.17,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GDPS1_TK
GGDPS1_TK,6,81.14,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GGDPS1_TK
GGDPS2_TK,6,71.37,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GGDPS2_TK
HSCP70-1_TK,8,74.2,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,HSCP70-1_TK
IPDPI2_TK,8,78.77,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,IPDPI2_TK
IPPK_TK,4,68.6,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,IPPK_TK
MDPD_TK,9,78.77,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MDPD_TK
MK1_TK,12,83.37,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MK1_TK
MLL_TK,3,66.92,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MLL_TK
MLP28_TK,3,73.47,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MLP28_TK
OC1_TK,37,86.77,13,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC1_TK
OC2_TK,32,83.22,10,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC2_TK
OC3_TK,19,86.78,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC3_TK
OC4_TK,19,89.39,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC4_TK
OC5_TK,28,87.99,10,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC5_TK
OC6_TK,27,85.02,11,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC6_TK
PCK_TK,4,68.85,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PCK_TK
PEC2_TK,8,77.19,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PEC2_TK
PIRL_TK,9,75.39,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PIRL_TK
PK1_TK,4,50.27,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PK1_TK
PMEI_TK,10,75.97,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PMEI_TK
PMIP1B_TK,6,79.32,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PMIP1B_TK
PP2A-3_TK,15,81.39,6,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PP2A-3_TK
PPMK1_TK,10,84.4,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPMK1_TK
PPMK2_TK,12,84.12,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPMK2_TK
PPO_TK,8,75.5,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPO_TK
PTRP1_TK,4,59.62,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PTRP1_TK
PUCP7_TK,7,85.4,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PUCP7_TK
RBP45A_TK,13,81.65,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,RBP45A_TK
REF_TK,6,73.54,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,REF_TK
SAS1_TK,4,56.39,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SAS1_TK
SOC1_TK,17,87.96,7,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SOC1_TK
SQE1_TK,14,81.17,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE1_TK
SQE2_TK,13,89.38,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE2_TK
SQE3_TK,13,87.83,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE3_TK
SQE4_TK,12,74.97,5,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE4_TK
SQS1_TK,16,88.1,3,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQS1_TK
SQS2_TK,14,88.8,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQS2_TK
SRPP3_TK,5,73.15,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP3_TK
SRPP4_TK,10,84.08,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP4_TK
SRPP5_TK,3,65.88,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP5_TK
SRPP6_TK,4,61.05,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRPP6_TK
SRRP1_TK,2,65.22,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRRP1_TK
SRRP2_TK,6,77.49,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SRRP2_TK
STKWNK_TK,2,41.74,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,STKWNK_TK
SYP124_TK,4,62.41,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SYP124_TK
TCTP1_TK,2,43.38,0,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TCTP1_TK
TCTP2_TK,3,58.99,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TCTP2_TK
TLP_TK,3,60.08,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,TLP_TK
UCE9_TK,3,62.55,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,UCE9_TK
VPE_TK,19,82.77,7,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,VPE_TK
4H3M2EDPR1_TK,11,73.82,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_4H3M2EDPR_TK
4H3M2EDPR3_TK,11,73.82,4,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_4H3M2EDPR_TK
CPT1_1_TK,4,57.98,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_CPT_TK
CPT3_TK,4,57.98,1,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_CPT_TK
GGDPS1_TK,6,81.14,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_GGDPS_TK
GGDPS2_TK,6,81.14,2,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,cluster_GGDPS_TK
e4H3M2EDPS1_TK,16,80.63,7,11,75,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,e4H3M2EDPS1_TK
1DDX5PR1_TK,12,84.54,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PR1_TK
1DDX5PS1_TK,18,83.28,8,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS1_TK
1DDX5PS2_TK,20,89.66,9,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS2_TK
1DDX5PS3_TK,14,72.99,6,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1DDX5PS3_TK
1_FEH_TK,14,78.17,6,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_FEH_TK
1_FFT_TK,17,81.49,8,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_FFT_TK
1_SST_TK,15,84.93,5,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,1_SST_TK
2cMDE24CS1_TK,6,75.06,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,2cMDE24CS1_TK
2cMDE4PCT1_TK,11,85.13,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,2cMDE4PCT1_TK
3H3MC1_TK,8,78.69,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MC1_TK
3H3MCR1_TK,8,83.29,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR1_TK
3H3MCR2_TK,8,78.69,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR2_TK
3H3MCR3_TK,8,89.6,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR3_TK
3H3MCR4_TK,6,62.05,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR4_TK
3H3MCR5_TK,6,79.07,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCR5_TK
3H3MCS1_TK,9,78.73,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,3H3MCS1_TK
4C5DP2CMDEK1_TK,13,86.11,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4C5DP2CMDEK1_TK
4H3M2EDPR1_TK,11,73.82,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR1_TK
4H3M2EDPR2_TK,4,57.8,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR2_TK
4H3M2EDPR3_TK,11,72.94,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,4H3M2EDPR3_TK
A20AN1_TK,2,42.31,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,A20AN1_TK
ACC1_TK,8,63.16,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC1_TK
ACC2_TK,11,80.07,5,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC2_TK
ACC3_TK,19,88.41,6,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACC3_TK
ACT1_TK,6,70.55,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ACT1_TK
ADPATC2_TK,6,66.93,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ADPATC2_TK
ALS_TK,58,88.83,22,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ALS_TK
ARFA1F2_TK,5,71.01,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ARFA1F2_TK
C72_TK,2,49.05,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,C72_TK
CASP1_TK,5,72.68,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CASP1_TK
CCT1_TK,4,68.13,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CCT1_TK
CDPK13_TK,10,83.5,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CDPK13_TK
CO_TK,7,79.31,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CO_TK
CPIP_TK,6,63.22,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPIP_TK
CPT1_1_TK,4,57.98,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT1_1_TK
CPT2_TK,4,65.71,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT2_TK
CPT3_TK,4,54.28,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CPT3_TK
CYP716A263_TK,10,79.4,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CYP716A263_TK
CYP716D60_TK,13,84.99,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,CYP716D60_TK
DHDDS_TK,4,69.65,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DHDDS_TK
DOG_1_TK,6,81.91,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DOG_1_TK
DREB_TK,5,76.74,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DREB_TK
DnaJP2_TK,10,83.09,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,DnaJP2_TK
EG_TK,15,85.86,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,EG_TK
EH_TK,5,68.84,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,EH_TK
ERF_TK,4,70.1,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ERF_TK
ETR1_TK,14,73.52,6,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,ETR1_TK
FDPS1_TK,12,86.08,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FDPS1_TK
FDPS2_TK,11,81.9,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FDPS2_TK
FTC_TK,37,88.76,11,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FTC_TK
FT_TK,15,84.89,5,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,FT_TK
GDPS1_TK,14,88.17,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GDPS1_TK
GGDPS1_TK,6,81.14,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GGDPS1_TK
GGDPS2_TK,6,71.37,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,GGDPS2_TK
HSCP70-1_TK,8,74.2,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,HSCP70-1_TK
IPDPI2_TK,8,78.77,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,IPDPI2_TK
IPPK_TK,4,68.6,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,IPPK_TK
MDPD_TK,9,78.77,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MDPD_TK
MK1_TK,12,83.37,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MK1_TK
MLL_TK,3,66.92,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MLL_TK
MLP28_TK,3,73.47,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,MLP28_TK
OC1_TK,37,86.77,13,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC1_TK
OC2_TK,32,83.22,10,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC2_TK
OC3_TK,19,86.78,5,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC3_TK
OC4_TK,19,89.39,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC4_TK
OC5_TK,28,87.99,10,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC5_TK
OC6_TK,27,85.02,11,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,OC6_TK
PCK_TK,4,68.85,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PCK_TK
PEC2_TK,8,77.19,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PEC2_TK
PIRL_TK,9,75.39,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PIRL_TK
PK1_TK,4,50.27,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PK1_TK
PMEI_TK,10,75.97,4,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PMEI_TK
PMIP1B_TK,6,79.32,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PMIP1B_TK
PP2A-3_TK,15,81.39,6,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PP2A-3_TK
PPMK1_TK,10,84.4,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPMK1_TK
PPMK2_TK,12,84.12,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPMK2_TK
PPO_TK,8,75.5,2,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PPO_TK
PTRP1_TK,4,59.62,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PTRP1_TK
PUCP7_TK,7,85.4,0,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,PUCP7_TK
RBP45A_TK,13,81.65,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,RBP45A_TK
REF_TK,6,73.54,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,REF_TK
SAS1_TK,4,56.39,1,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SAS1_TK
SOC1_TK,17,87.96,7,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SOC1_TK
SQE1_TK,14,81.17,3,11,80,180,500,FALSE,1.3.2,FALSE,19,34,22,30,55,50,SQE1_TK
